sample,spot_name,cluster
3,"spot1375","0"
3,"spot1376","0"
3,"spot1377","4"
3,"spot1378","3"
3,"spot1379","1"
3,"spot1380","3"
3,"spot1381","1"
3,"spot1382","3"
3,"spot1383","1"
3,"spot1384","0"
3,"spot1385","1"
3,"spot1386","0"
3,"spot1387","1"
3,"spot1388","4"
3,"spot1389","4"
3,"spot1390","3"
3,"spot1391","1"
3,"spot1392","1"
3,"spot1393","0"
3,"spot1394","0"
3,"spot1395","0"
3,"spot1396","3"
3,"spot1397","1"
3,"spot1398","4"
3,"spot1399","0"
3,"spot1400","4"
4,"spot1701","0"
4,"spot1702","3"
4,"spot1703","0"
4,"spot1704","3"
4,"spot1705","0"
4,"spot1706","4"
4,"spot1707","4"
4,"spot1708","0"
4,"spot1709","3"
4,"spot1710","0"
4,"spot1711","3"
4,"spot1712","0"
4,"spot1713","0"
4,"spot1714","4"
4,"spot1717","0"
4,"spot1718","3"
4,"spot1719","3"
4,"spot1720","0"
4,"spot1722","0"
4,"spot1725","3"
4,"spot1726","3"
4,"spot1727","3"
4,"spot1728","3"
4,"spot1729","1"
4,"spot1730","1"
4,"spot1731","3"
4,"spot1733","0"
4,"spot1735","0"
4,"spot1736","4"
4,"spot1737","0"
4,"spot1738","1"
4,"spot1740","0"
4,"spot1742","3"
4,"spot1744","0"
4,"spot1745","1"
4,"spot1746","1"
4,"spot1747","4"
4,"spot1748","2"
4,"spot1749","2"
4,"spot1750","2"
4,"spot1751","2"
4,"spot1752","2"
4,"spot1753","2"
4,"spot1754","1"
4,"spot1756","2"
4,"spot1757","2"
4,"spot1758","1"
4,"spot1759","1"
4,"spot1760","2"
4,"spot1761","2"
4,"spot1762","1"
4,"spot1763","2"
4,"spot1764","2"
4,"spot1765","2"
4,"spot1766","2"
4,"spot1767","2"
4,"spot1768","2"
4,"spot1769","2"
4,"spot1770","2"
4,"spot1771","1"
4,"spot1772","2"
4,"spot1774","2"
4,"spot1775","2"
4,"spot1776","1"
4,"spot1778","2"
4,"spot1779","2"
4,"spot1780","2"
4,"spot1781","2"
4,"spot1782","2"
4,"spot1783","2"
4,"spot1784","2"
4,"spot1785","2"
4,"spot1786","2"
4,"spot1787","2"
4,"spot1788","3"
4,"spot1789","2"
4,"spot1790","1"
4,"spot1791","2"
4,"spot1792","2"
4,"spot1793","1"
4,"spot1794","2"
4,"spot1795","2"
4,"spot1796","2"
4,"spot1798","2"
4,"spot1799","2"
4,"spot1800","1"
4,"spot1801","2"
4,"spot1802","2"
4,"spot1803","1"
4,"spot1804","2"
4,"spot1805","2"
4,"spot1806","2"
4,"spot1807","2"
4,"spot1808","2"
4,"spot1809","1"
4,"spot1810","2"
4,"spot1811","2"
4,"spot1812","1"
4,"spot1813","2"
4,"spot1815","2"
4,"spot1816","2"
4,"spot1817","2"
4,"spot1818","2"
4,"spot1819","1"
4,"spot1820","2"
4,"spot1821","2"
4,"spot1822","1"
4,"spot1824","2"
4,"spot1825","2"
4,"spot1828","1"
4,"spot1829","1"
4,"spot1830","1"
4,"spot1832","1"
4,"spot1833","2"
4,"spot1834","2"
4,"spot1836","2"
4,"spot1837","2"
4,"spot1838","2"
4,"spot1839","1"
4,"spot1840","4"
4,"spot1842","1"
4,"spot1843","1"
4,"spot1844","4"
4,"spot1845","1"
4,"spot1847","2"
4,"spot1848","1"
4,"spot1850","3"
4,"spot1852","1"
4,"spot1853","1"
4,"spot1854","1"
4,"spot1856","4"
4,"spot1857","4"
4,"spot1858","1"
4,"spot1859","1"
4,"spot1860","1"
4,"spot1861","1"
4,"spot1862","1"
4,"spot1863","1"
4,"spot1864","1"
4,"spot1865","1"
4,"spot1866","1"
4,"spot1867","1"
4,"spot1868","0"
4,"spot1869","1"
4,"spot1870","1"
4,"spot1871","4"
4,"spot1872","1"
4,"spot1873","4"
4,"spot1875","1"
4,"spot1879","4"
4,"spot1880","1"
4,"spot1881","1"
4,"spot1882","2"
4,"spot1886","4"
4,"spot1888","1"
4,"spot1889","3"
4,"spot1890","1"
4,"spot1891","2"
4,"spot1892","4"
4,"spot1893","2"
4,"spot1894","1"
4,"spot1895","3"
4,"spot1897","2"
4,"spot1898","1"
4,"spot1899","2"
4,"spot1900","3"
1,"spot401","1"
1,"spot402","3"
1,"spot403","1"
1,"spot404","1"
1,"spot405","3"
1,"spot406","1"
1,"spot407","3"
1,"spot408","1"
1,"spot409","3"
1,"spot410","1"
1,"spot411","3"
1,"spot412","4"
1,"spot413","1"
1,"spot414","1"
1,"spot415","4"
1,"spot416","1"
1,"spot417","1"
1,"spot418","1"
1,"spot419","2"
1,"spot420","1"
1,"spot421","3"
1,"spot422","2"
1,"spot423","2"
1,"spot424","4"
1,"spot425","4"
1,"spot426","1"
1,"spot427","1"
1,"spot428","1"
1,"spot429","2"
1,"spot430","2"
1,"spot431","4"
1,"spot432","4"
1,"spot433","1"
1,"spot434","1"
1,"spot435","0"
1,"spot436","0"
1,"spot437","4"
1,"spot438","1"
1,"spot439","0"
1,"spot440","3"
1,"spot441","4"
1,"spot442","1"
1,"spot443","0"
1,"spot444","4"
1,"spot445","4"
1,"spot446","4"
1,"spot447","4"
1,"spot448","4"
1,"spot449","3"
1,"spot450","4"
1,"spot451","1"
1,"spot452","3"
1,"spot453","1"
1,"spot454","4"
1,"spot455","1"
1,"spot456","3"
1,"spot457","3"
1,"spot458","0"
1,"spot459","0"
1,"spot460","0"
1,"spot461","4"
1,"spot462","3"
1,"spot463","3"
1,"spot464","3"
1,"spot465","3"
1,"spot466","4"
1,"spot467","0"
1,"spot468","3"
1,"spot469","4"
1,"spot470","3"
1,"spot471","4"
1,"spot472","1"
1,"spot473","1"
1,"spot474","4"
1,"spot475","0"
1,"spot476","4"
1,"spot477","4"
1,"spot478","4"
1,"spot479","3"
1,"spot480","3"
1,"spot481","3"
1,"spot482","3"
1,"spot483","3"
1,"spot484","4"
1,"spot485","4"
1,"spot486","4"
1,"spot487","4"
1,"spot488","3"
1,"spot489","0"
1,"spot490","1"
1,"spot491","3"
1,"spot492","4"
1,"spot493","4"
1,"spot494","4"
1,"spot495","1"
1,"spot496","3"
1,"spot497","0"
1,"spot498","3"
1,"spot499","4"
1,"spot500","0"
2,"spot901","3"
2,"spot902","1"
2,"spot903","4"
2,"spot904","4"
2,"spot905","0"
2,"spot906","0"
2,"spot907","4"
2,"spot908","3"
2,"spot909","4"
2,"spot910","4"
2,"spot911","1"
2,"spot912","0"
2,"spot913","0"
2,"spot914","4"
2,"spot915","0"
2,"spot916","1"
2,"spot917","0"
2,"spot918","3"
2,"spot919","1"
2,"spot920","4"
2,"spot921","1"
2,"spot922","3"
2,"spot923","3"
2,"spot924","4"
2,"spot925","1"
2,"spot926","0"
2,"spot927","4"
2,"spot928","0"
2,"spot929","3"
2,"spot930","1"
2,"spot931","4"
2,"spot932","1"
2,"spot933","3"
2,"spot934","1"
2,"spot935","3"
2,"spot936","3"
2,"spot937","3"
2,"spot938","3"
2,"spot939","4"
2,"spot940","3"
2,"spot941","0"
2,"spot942","0"
2,"spot943","4"
2,"spot944","4"
2,"spot945","3"
2,"spot946","3"
2,"spot947","3"
2,"spot948","3"
2,"spot949","0"
2,"spot950","3"
2,"spot951","4"
2,"spot952","0"
2,"spot953","4"
2,"spot954","3"
2,"spot955","1"
2,"spot956","3"
2,"spot957","1"
2,"spot958","3"
2,"spot959","1"
2,"spot960","3"
2,"spot961","4"
2,"spot962","4"
2,"spot963","0"
2,"spot964","1"
2,"spot965","3"
2,"spot966","3"
2,"spot967","4"
2,"spot968","3"
2,"spot969","3"
2,"spot970","3"
2,"spot971","2"
2,"spot972","3"
2,"spot973","4"
2,"spot974","4"
2,"spot975","0"
2,"spot976","3"
2,"spot977","1"
2,"spot978","0"
2,"spot979","0"
2,"spot980","4"
2,"spot981","3"
2,"spot982","3"
2,"spot983","1"
2,"spot984","1"
2,"spot985","4"
2,"spot986","0"
2,"spot987","1"
2,"spot988","4"
2,"spot989","3"
2,"spot990","3"
2,"spot991","3"
2,"spot992","0"
2,"spot993","0"
2,"spot994","1"
2,"spot995","3"
2,"spot996","1"
2,"spot997","3"
2,"spot998","4"
2,"spot999","0"
2,"spot1000","0"
4,"spot1901","4"
4,"spot1902","4"
4,"spot1903","0"
4,"spot1904","1"
4,"spot1905","0"
4,"spot1906","0"
4,"spot1907","0"
4,"spot1908","0"
4,"spot1909","0"
4,"spot1910","0"
4,"spot1911","0"
4,"spot1912","0"
4,"spot1913","0"
4,"spot1914","0"
4,"spot1915","0"
4,"spot1916","1"
4,"spot1917","0"
4,"spot1918","0"
4,"spot1919","4"
4,"spot1921","0"
4,"spot1922","0"
4,"spot1923","0"
4,"spot1924","0"
4,"spot1925","0"
4,"spot1926","0"
4,"spot1927","0"
4,"spot1928","0"
4,"spot1933","0"
4,"spot1934","0"
4,"spot1935","0"
4,"spot1936","0"
4,"spot1937","4"
4,"spot1938","0"
4,"spot1939","0"
4,"spot1941","0"
4,"spot1942","0"
4,"spot1944","0"
4,"spot1945","0"
4,"spot1946","0"
4,"spot1947","0"
4,"spot1948","0"
4,"spot1949","0"
4,"spot1950","0"
4,"spot1951","0"
4,"spot1952","0"
4,"spot1953","0"
4,"spot1954","0"
4,"spot1956","0"
4,"spot1957","0"
4,"spot1958","0"
4,"spot1960","0"
4,"spot1961","0"
4,"spot1962","0"
4,"spot1963","0"
4,"spot1964","0"
4,"spot1965","0"
4,"spot1967","4"
4,"spot1968","3"
4,"spot1969","0"
4,"spot1971","3"
4,"spot1972","0"
4,"spot1974","4"
4,"spot1975","0"
4,"spot1976","0"
4,"spot1977","0"
4,"spot1978","0"
4,"spot1982","4"
4,"spot1983","0"
4,"spot1984","0"
4,"spot1985","0"
4,"spot1986","0"
4,"spot1987","0"
4,"spot1988","3"
4,"spot1989","0"
4,"spot1990","0"
4,"spot1992","3"
4,"spot1993","4"
4,"spot1996","3"
4,"spot1997","4"
4,"spot1998","0"
4,"spot1999","0"
4,"spot2000","0"
